filename,video-duration,fps,video-frames
undercover-right_videos_20220613_091033.mp4,66.0,30.0,1980
undercover-right_videos_20220613_111708.mp4,71.0,30.0,2130
undercover-right_videos_20220613_124356.mp4,67.0,30.0,2010
undercover-right_videos_20220613_125410.mp4,70.0,30.0,2100
undercover-right_videos_20220613_135834.mp4,66.0,30.0,1980
undercover-right_videos_20220613_142112.mp4,66.0,30.0,1980
undercover-right_videos_20220613_151421.mp4,70.0,30.0,2100
undercover-right_videos_20230315_065805.mp4,60.0,30.0,1800
undercover-right_videos_20230315_080221.mp4,60.0,30.0,1800
undercover-right_videos_20230315_080721.mp4,61.0,30.0,1830
undercover-right_videos_20230315_084222.mp4,60.0,30.0,1800
undercover-right_videos_20230315_150925.mp4,60.0,30.0,1800
undercover-right_videos_20230315_154826.mp4,60.0,30.0,1800
undercover-right_videos_20230315_192128.mp4,60.0,30.0,1800
undercover-right_videos_20230315_215030.mp4,60.0,30.0,1800
undercover-right_videos_20230315_221030.mp4,60.0,30.0,1800
undercover-right_videos_20230315_234231.mp4,60.0,30.0,1800
undercover-right_videos_20230316_012731.mp4,60.0,30.0,1800
undercover-right_videos_20230316_015131.mp4,60.0,30.0,1800
undercover-right_videos_20230316_073035.mp4,60.0,30.0,1800
undercover-right_videos_20230316_084636.mp4,60.0,30.0,1800
undercover-right_videos_20230316_093936.mp4,60.0,30.0,1800
undercover-right_videos_20230316_100037.mp4,60.0,30.0,1800
undercover-right_videos_20230316_100437.mp4,60.0,30.0,1800
undercover-right_videos_20230316_102937.mp4,60.0,30.0,1800
undercover-right_videos_20230320_070432.mp4,60.0,30.0,1800
undercover-right_videos_20230320_071732.mp4,60.0,30.0,1800
undercover-right_videos_20230320_075832.mp4,60.0,30.0,1800
undercover-right_videos_20230320_092134.mp4,60.0,30.0,1800
undercover-right_videos_20230320_100834.mp4,60.0,30.0,1800
undercover-right_videos_20230320_122536.mp4,60.0,30.0,1800
undercover-right_videos_20230320_125436.mp4,60.0,30.0,1800
undercover-right_videos_20230320_130136.mp4,60.0,30.0,1800
undercover-right_videos_20230320_131136.mp4,60.0,30.0,1800
undercover-right_videos_20230320_131636.mp4,60.0,30.0,1800
undercover-right_videos_20230320_141436.mp4,60.0,30.0,1800
undercover-right_videos_20230320_144036.mp4,60.0,30.0,1800
undercover-right_videos_20230320_153137.mp4,60.0,30.0,1800
undercover-right_videos_20230320_160137.mp4,60.0,30.0,1800
undercover-right_videos_20230320_161537.mp4,60.0,30.0,1800
undercover-right_videos_20230320_161937.mp4,60.0,30.0,1800
undercover-right_videos_20230320_165137.mp4,60.0,30.0,1800
undercover-right_videos_20230320_171037.mp4,60.0,30.0,1800
undercover-right_videos_20230320_172137.mp4,60.0,30.0,1800
undercover-right_videos_20230320_175738.mp4,60.0,30.0,1800
undercover-right_videos_20230320_185539.mp4,60.0,30.0,1800
undercover-right_videos_20230320_191639.mp4,60.0,30.0,1800
undercover-right_videos_20230320_195240.mp4,60.0,30.0,1800
undercover-right_videos_20230320_203640.mp4,60.0,30.0,1800
undercover-right_videos_20230323_070709.mp4,60.0,30.0,1800
undercover-right_videos_20230323_080809.mp4,60.0,30.0,1800
undercover-right_videos_20230323_090602.mp4,60.0,30.0,1800
undercover-right_videos_20230323_091202.mp4,60.0,30.0,1800
undercover-right_videos_20230323_095003.mp4,60.0,30.0,1800
undercover-right_videos_20230323_101103.mp4,60.0,30.0,1800
undercover-right_videos_20230323_101704.mp4,60.0,30.0,1800
undercover-right_videos_20230323_103704.mp4,60.0,30.0,1800
undercover-right_videos_20230328_000823.mp4,60.0,30.0,1800
undercover-right_videos_20230328_003824.mp4,60.0,30.0,1800
undercover-right_videos_20230328_010124.mp4,60.0,30.0,1800
undercover-right_videos_20230328_073629.mp4,60.0,30.0,1800
undercover-right_videos_20230328_080930.mp4,60.0,30.0,1800
undercover-right_videos_20230328_083431.mp4,60.0,30.0,1800
undercover-right_videos_20230328_085131.mp4,60.0,30.0,1800
undercover-right_videos_20230328_091632.mp4,60.0,30.0,1800
undercover-right_videos_20230328_092232.mp4,60.0,30.0,1800
undercover-right_videos_20230328_092832.mp4,60.0,30.0,1800
undercover-right_videos_20230328_112534.mp4,60.0,30.0,1800
undercover-right_videos_20230328_131136.mp4,60.0,30.0,1800
undercover-right_videos_20230328_144837.mp4,60.0,30.0,1800
undercover-right_videos_20230328_174040.mp4,60.0,30.0,1800
undercover-right_videos_20230328_175941.mp4,60.0,30.0,1800
undercover-right_videos_20230328_182641.mp4,60.0,30.0,1800
undercover-right_videos_20230328_202243.mp4,60.0,30.0,1800
undercover-right_videos_20230328_202743.mp4,60.0,30.0,1800
undercover-right_videos_20230328_203143.mp4,60.0,30.0,1800
undercover-right_videos_20230328_220302.mp4,60.0,30.0,1800
undercover-right_videos_20230328_233304.mp4,60.0,30.0,1800
undercover-right_videos_20230403_083654.mp4,60.0,30.0,1800
undercover-right_videos_20230403_084354.mp4,60.0,30.0,1800
undercover-right_videos_20230403_090654.mp4,60.0,30.0,1800
undercover-right_videos_20230403_091755.mp4,60.0,30.0,1800
undercover-right_videos_20230403_095356.mp4,60.0,30.0,1800
undercover-right_videos_20230403_100156.mp4,60.0,30.0,1800
undercover-right_videos_20230403_101757.mp4,60.0,30.0,1800
undercover-right_videos_20230403_102157.mp4,60.0,30.0,1800
undercover-right_videos_20230403_105158.mp4,60.0,30.0,1800
undercover-right_videos_20230406_092341.mp4,60.0,30.0,1800
undercover-right_videos_20230406_093041.mp4,60.0,30.0,1800
undercover-right_videos_20230406_100242.mp4,60.0,30.0,1800
undercover-right_videos_20230406_102442.mp4,60.0,30.0,1800
undercover-right_videos_20230406_104543.mp4,60.0,30.0,1800
undercover-right_videos_20230406_111444.mp4,60.0,30.0,1800
undercover-right_videos_20230406_121545.mp4,60.0,30.0,1800
undercover-right_videos_20230406_122746.mp4,60.0,30.0,1800
undercover-right_videos_20230406_123546.mp4,60.0,30.0,1800
undercover-right_videos_20230406_130647.mp4,60.0,30.0,1800
